binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,multicollinearity 3,random choice 2,informative_2,correlated w target 2,uniform corr 1,pd qcut1,target,correlated w target 1,pd qcut3,outliers 2,multicollinearity 1,random choice 7,duplicate_2,duplicate_1,random label num 14,uniform corr 2,multicollinearity 2,outliers 1,multicollinearity 4,corr_feature_class,informative_1,class,scaling_combined,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random choice 4_North,random choice 4_South,random choice 4_West,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random label num 3_label num lo 2,random label num 3_label num lo 3
0.0,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,2486.0,,0,-1.0731389782974767,-1.4246028508495687,,1,-1.7711122660453322,0.1488802366537224,0.18118811881188118,0.76366681865778,1.2767546095282705,0.3207920792079208,-1.0731389782974767,-1.0315917374263592,0.07128712871287128,0.2346728124616939,,2.7416611851210986,-0.1765637066024389,,-1.0315917374263592,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0039603960396039604,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.019801980198019802,,1.1163507465233762,0,0.1578402055477651,-2.331389583061447,0.4931272049928574,0,1.2924492050602434,4.346389517213937,0.18118811881188118,4.402772011017468,-0.5742374884023005,0.1198019801980198,0.1578402055477651,-2.477976784455781,0.06732673267326733,0.8947901520479443,,-0.3755213350156792,1.1426783686060464,,-2.477976784455781,1,51396.97100201339,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,40974.0,0.3049539519013497,1,1.943440450228321,3.981995959001176,0.7984034390156427,0,4.977033543390117,,0.2851485148514851,1.955893785360209,0.8724337790709744,0.1198019801980198,1.943440450228321,-2.006341810315124,0.07128712871287128,,,,0.5406893601225201,,-2.006341810315124,1,52275.81235143314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0019801980198019802,0.0029702970297029703,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,1.1926922176878314,0,0.1900042429377557,-0.9181250291212336,0.3140022129877551,0,0.7992885357109547,1.6168337615514907,0.17425742574257425,2.7320429122497893,-0.0722508788256052,0.10693069306930693,0.1900042429377557,-0.5757977250214588,0.06831683168316832,0.3676002383451986,0.0979040622605869,,1.3565440445941188,-1.2018847502862111,-0.5757977250214588,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.31386138613861386,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,-0.249452418926752,1,-0.8119873276525049,-3.933345232744111,,1,-1.2589614815969117,-0.2787051207415133,0.18118811881188118,4.075569223235598,,0.11287128712871287,-0.8119873276525049,-0.872129559996768,0.06336633663366337,,,1.676716674218008,0.1911857489339321,,-0.872129559996768,0,51647.92895305667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.31386138613861386,0.0039603960396039604,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,,,0,0.4694086439340863,3.700563276079343,0.8030015777752917,0,1.9564075877774552,,0.18118811881188118,5.08504620938831,0.7677245571064722,0.11287128712871287,0.4694086439340863,-2.466880048519952,0.07128712871287128,0.2204385899924217,,2.9673067658963133,1.3332460588093349,4.5870681009878105,-2.466880048519952,1,67010.14400322767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
,0.0039603960396039604,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,0.2322970704001893,0,-1.44168863151693,-1.4039443258307367,0.2647004893796629,1,-2.8785874831433107,-5.219238116376831,0.2851485148514851,4.6582778515853365,-0.2033211760722418,0.1198019801980198,-1.44168863151693,0.0453629519313061,0.07821782178217822,0.3628163509081447,-0.3495409930610125,,0.0080379906902468,1.3339500806496385,0.0453629519313061,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,69621.0,,1,2.2791794566003505,5.180557618115525,0.4177870127832871,0,4.405989202070336,2.7963921383300905,0.2851485148514851,1.171168644943102,0.6290945620882631,0.3207920792079208,2.2791794566003505,2.359697080268391,0.06633663366336634,0.8503243237517696,,-3.319308852524138,0.4213847838527554,2.5419907772780146,2.359697080268391,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0039603960396039604,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.01881188118811881,77560.0,-0.544076406996934,0,-1.4214010343988843,-2.697020510118361,,1,-3.265048380703817,1.3673514641831874,0.08811881188118811,0.7291499249551601,0.7332568739696135,0.3207920792079208,-1.4214010343988843,1.50034729559084,0.06633663366336634,0.005235904967553,0.598731352762495,0.2415284623246053,-1.0484796276131405,,1.50034729559084,0,39762.06404664531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0019801980198019802,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.15247524752475247,0.011881188118811881,51483.0,-0.9693495019576828,0,2.048879420647075,,,0,5.081689133279859,-1.3866569686635524,0.2851485148514851,4.183617195797772,-0.8518558656818725,0.3207920792079208,2.048879420647075,-1.5963322792161727,0.06336633663366337,0.885669464883807,,-1.717927160225205,-0.933479964695922,9.044366079041332,-1.5963322792161727,1,71626.06024543686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0019801980198019802,0.01485148514851485,10308.0,,1,-1.8327674880457028,,0.1278677982680079,0,-4.198187798159378,-4.346685804506345,0.2851485148514851,5.631814494835728,-2.0085220346574744,0.1099009900990099,-1.8327674880457028,1.676947672663707,0.06732673267326733,0.433838209964112,-0.4166793578122963,,0.7422880268853806,1.4422184306278465,1.676947672663707,0,48282.9863290626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.007920792079207921,0.009900990099009901,0.20396039603960395,0.10198019801980197,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.1712871287128713,77356.0,,0,-0.4396428058697157,-1.9087334613686084,0.1277125593657332,1,-0.4666783216920869,0.431840794919331,0.17425742574257425,8.013792887791999,-0.2276018030314679,0.1099009900990099,-0.4396428058697157,-0.8548399955403814,0.07128712871287128,,-0.74601535591701,-0.2207313926787371,0.5946609380668231,1.599312132914675,-0.8548399955403814,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.011881188118811881,,0.3328941130219006,0,-0.2166396481106351,,,1,-0.0457567653659461,0.9359275802416752,0.2851485148514851,5.921038539047338,0.1183553018295841,0.1198019801980198,-0.2166396481106351,-0.6631155923386058,0.07128712871287128,,0.9245768888323213,0.158719192663792,0.9694840586400704,2.85169933477815,-0.6631155923386058,0,43175.467410043646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0019801980198019802,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,67237.0,1.078536859857255,0,2.043507756980607,2.206211495535528,0.7830749712143283,0,5.148284408341995,,0.2851485148514851,-0.1225102504171686,-0.1790154106997418,0.12079207920792079,2.043507756980607,-1.860651159273472,0.07920792079207921,0.8160785903053841,0.5906107796915263,-0.7052616564536203,1.0941180299919329,1.699820997129601,-1.860651159273472,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.013861386138613862,,0.8647210176033631,0,1.569952605061414,,0.740498161633073,0,4.0594090135535685,4.416452692842477,0.2851485148514851,1.4569428627390757,-1.0245351869462105,0.11287128712871287,1.569952605061414,-1.6077112718140278,0.07821782178217822,0.9693778167738868,-1.462585779618042,-1.0612084733427445,0.5648426439764496,1.0494963117135652,-1.6077112718140278,1,63481.66379271517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.31386138613861386,0.00891089108910891,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,,,0,-1.5046496089206554,-1.2239836319644488,,1,-2.6519823364303328,,0.08811881188118811,7.235266735297562,1.8247286308949604,0.11287128712871287,-1.5046496089206554,-1.1778945436218682,0.07821782178217822,0.1367088957288198,,0.5087913998997685,1.7699857346537309,2.994851312908662,-1.1778945436218682,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0029702970297029703,0.00891089108910891,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.01485148514851485,93473.0,-0.985894583135802,0,2.078498581631518,,0.8316475039465894,0,3.967353534953642,-2.823570238430165,0.2851485148514851,1.0305293388106738,,0.10693069306930693,2.078498581631518,2.389713337165068,0.07821782178217822,,-0.1355930747478854,1.166903588227607,-1.289032348608051,,2.389713337165068,1,59877.78058138078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,88178.0,,0,-1.0703759592903943,,0.0196824230954279,1,-2.019802674325346,-0.8519144274603095,0.18118811881188118,2.721575693180835,-0.9386955303093816,0.10891089108910891,-1.0703759592903943,-0.1698951209621468,0.06831683168316832,0.1749384605149659,0.3730804589411244,1.3773419417970707,1.085420199136035,2.8846613097582146,-0.1698951209621468,0,64841.073165443224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0039603960396039604,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,8777.0,-0.1272253771084189,1,-0.9126767825529158,0.0114549472708975,,1,-1.6644846348193123,,0.18118811881188118,3.4546907317621622,-0.2773486455727604,0.1198019801980198,-0.9126767825529158,-0.2294556673631552,0.07821782178217822,0.1827033351279188,0.6406928305721334,1.5873684881331072,0.8002544363688154,3.178760629377269,-0.2294556673631552,1,48219.01286045786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.005940594059405941,0.006930693069306931,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.011881188118811881,58300.0,0.7140941544170429,0,1.5567138782360073,2.107767301775521,0.9045494733207948,0,3.0287409235466685,8.167311703286243,0.2851485148514851,5.637842106553261,1.963716896435293,0.3207920792079208,1.5567138782360073,1.7845410293444708,0.08811881188118811,0.5726852292098316,1.5957202186006625,-0.0911211020451877,0.5305445065362563,2.9695180724312182,1.7845410293444708,1,32150.613233927575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,12373.0,0.0690875831381115,0,-1.10678754304523,-1.3165304171121244,0.3121905261909693,1,-2.3665778354214435,-4.735895624776912,0.18118811881188118,3.2213131452106047,-0.0328218035403353,0.3207920792079208,-1.10678754304523,0.7398285340770687,0.07128712871287128,0.334147977282545,,-0.2211556833754222,-0.6763892558545881,0.1429045144024685,0.7398285340770687,0,51475.066854334065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0049504950495049506,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,73890.0,0.3198252342437289,1,0.4436450947685622,2.593255390838329,0.4333104694419862,0,1.4168553927526208,2.2172634441508823,0.18118811881188118,0.4971695635262487,0.4983449739973149,0.1198019801980198,0.4436450947685622,-0.8275441309046899,0.07821782178217822,0.76224344228977,,-0.0171226121226325,0.7597062131840506,3.298996277758854,-0.8275441309046899,1,74391.53688427448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.016831683168316833,,1.099248135034724,0,1.3925216537085734,2.9776534475409795,0.3903508183168311,0,2.7715006829761037,,0.18118811881188118,7.27702689260822,-0.7021924996559825,0.1198019801980198,1.3925216537085734,1.4651052478316782,0.06435643564356436,,-0.4045875116206328,1.2470033139601508,1.1094498705938634,,1.4651052478316782,1,68736.73319915659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,,-1.1989913390973748,0,-1.9635258859951417,-3.446473549406296,,1,-4.324666051698565,-1.6847415797646663,0.0900990099009901,4.511790621506671,-1.5865388978042605,0.1099009900990099,-1.9635258859951417,1.157283297818977,0.07128712871287128,0.2736322596122859,,-1.1154601563082769,-0.4745682489152178,3.717182729314145,1.157283297818977,0,53742.2565410498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01782178217821782,78849.0,,0,-1.8248834546473,-0.2376841070549602,0.0371213308429637,0,-3.706634741609772,,0.0900990099009901,2.9910305585264982,-0.205602232198775,0.10693069306930693,-1.8248834546473,0.0704723223228799,0.06732673267326733,0.4327874945562201,,-0.3781593328127494,0.5048390899003131,1.4130386244265989,0.0704723223228799,0,63506.31867721811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.31386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.015841584158415842,48602.0,-1.9044329886910385,0,-0.0334452789553127,0.6845842730772826,,0,0.3720740506484772,-0.1244669914981898,0.17425742574257425,1.2156989795938478,2.510207943613359,0.3207920792079208,-0.0334452789553127,-0.7494594544842438,0.07128712871287128,0.2937473264408226,2.639515304039091,1.8898144227793043,-1.035828446575188,3.722613627465333,-0.7494594544842438,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.00891089108910891,11534.0,0.4265394781874689,0,-0.6236297928527773,-3.5893560932630404,0.0676404547238232,1,-1.432245377859252,-0.4871982291401343,0.18118811881188118,3.626438102687597,-0.7375080127279782,0.3207920792079208,-0.6236297928527773,1.0795238209550095,0.07821782178217822,0.3706329291813197,,0.0232295911347168,0.5872379517440521,1.0592082276023689,1.0795238209550095,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01782178217821782,,0.6173354047395558,0,-0.6052704784921703,1.9099116089773565,0.6801426361458373,1,-1.8946619584141304,2.549376411010775,0.18118811881188118,-1.774275633818359,-1.3255094036409096,0.3207920792079208,-0.6052704784921703,2.777597511863826,0.06831683168316832,0.3883354518512283,-1.366880207854306,-4.117367249059947,-0.0763618768400929,,2.777597511863826,0,56306.15525602161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0019801980198019802,0.01089108910891089,,,0,0.7803506737169242,-1.2086706205755546,0.7233928759386915,0,1.6329111746379477,7.586433229566596,0.18118811881188118,1.3155446734633258,-0.400114109042003,0.3207920792079208,0.7803506737169242,0.8816297667082489,0.06435643564356436,0.8474304700681525,-1.298747763999958,,-0.4842671022077956,,0.8816297667082489,1,45821.1053965633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0019801980198019802,0.0029702970297029703,0.20396039603960395,0.10198019801980197,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.013861386138613862,,,0,0.6871950927776603,-0.2606992218912962,0.6807381262199879,0,1.4596184465837982,0.6954225700746025,0.18118811881188118,0.7108506804517569,-0.718594793842822,0.3207920792079208,0.6871950927776603,0.7929448544192359,0.07920792079207921,,-1.6207988840622969,-0.2722001150371433,-1.5532323538116442,,0.7929448544192359,1,55008.424326955384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,,-1.6671793807999238,0,-1.8378708873712044,-6.2068210563757855,0.1775417692541518,1,-3.32628634702993,-4.278714191605866,0.0900990099009901,2.8694149531105806,1.1280075552354885,0.10693069306930693,-1.8378708873712044,-1.3109142136558412,0.07128712871287128,0.134541811420893,,-1.113795714678154,-1.0407407760954508,2.9114063338935807,-1.3109142136558412,0,69584.27224583166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0029702970297029703,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.15247524752475247,0.1712871287128713,,0.3875361042486159,1,-0.9790932582735588,,0.2178948259465575,1,-1.616863668195705,3.9547686890734495,0.18118811881188118,1.5878207053009237,1.081098940428459,0.12079207920792079,-0.9790932582735588,-0.8720020498877926,0.06831683168316832,0.0588970373633415,1.643485889369326,-0.7223481306539535,0.4708608213866989,0.9412042530415244,-0.8720020498877926,0,67481.4072003238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,37861.0,0.023271703301591,1,-0.2795081050739696,-0.7417693437239388,,1,-0.2534606276916896,3.1644536726964447,0.17425742574257425,1.1461274411041191,0.6919825533147648,0.10891089108910891,-0.2795081050739696,-0.4158221801201633,0.06633663366336634,0.2854335861763867,1.7705643566161169,0.3573589398804508,0.0344665990050301,0.2831844425908891,-0.4158221801201633,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0039603960396039604,0.5128712871287129,0.20396039603960395,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.011881188118811881,84195.0,0.6871003600226604,0,-0.2724514972780347,0.5899094365735471,0.4620577393492292,1,-0.1927833034818918,4.695054567499239,0.17425742574257425,5.327436842641554,0.2025980353999262,0.12079207920792079,-0.2724514972780347,-0.5700338851266586,0.08811881188118811,0.7145584108505122,0.009320360090563,0.6787492424907766,0.1466680042566285,0.6943399535805139,-0.5700338851266586,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.31386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,96720.0,,0,-0.7663503145845871,,0.3883693679697365,1,-1.1066336429693622,,0.18118811881188118,7.733745711243975,0.2737825803064488,0.11287128712871287,-0.7663503145845871,-1.0568988555646297,0.07920792079207921,0.252022452224167,,1.47367522922088,1.5104158687191769,-0.1987654207160094,-1.0568988555646297,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0029702970297029703,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02277227722772277,38309.0,-3.351098510633973,0,0.037445293826422,1.4579238415025924,0.4622097165325756,0,0.5265901085358491,3.9163571638374073,0.17425742574257425,-0.0957783036832196,-1.6586368868365675,0.11287128712871287,0.037445293826422,-0.7586002710284524,0.06732673267326733,0.2002296407130144,,-0.7015267311824042,-3.217381370427882,,-0.7586002710284524,0,34814.851324502626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.31386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01287128712871287,8162.0,0.816952877023718,0,-1.5317369114649502,-0.5793064229225515,,0,-3.2321327875206127,,0.08811881188118811,2.3419164853274363,-0.4533224285889152,0.10891089108910891,-1.5317369114649502,0.5892481902700459,0.07128712871287128,0.1240063548377584,-0.7885915337911615,-0.6419382403956078,0.6022753322058013,,0.5892481902700459,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0039603960396039604,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.019801980198019802,74068.0,,0,-0.9172710357936054,-0.2794673847241395,0.4877693235331889,1,-2.247478496132568,,0.18118811881188118,3.2425880896339474,0.3788182478543296,0.3207920792079208,-0.9172710357936054,1.71033685119498,0.061386138613861385,0.2197003449516914,-0.0801812606434994,-0.4628373163605131,2.0351719491304765,-1.4310323796328186,1.71033685119498,0,43989.306607090024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.31386138613861386,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0019801980198019802,0.015841584158415842,4043.0,-1.1510466211800416,1,0.5870323573930554,1.0547138286557516,,0,1.3094096498894028,-0.475386188704231,0.18118811881188118,-0.1954909739841075,1.1330268326405837,0.10693069306930693,0.5870323573930554,0.5753475355407579,0.06831683168316832,0.3937045245866684,0.9680547643641464,0.2137587756576374,-0.5770996183898062,0.5162152647650211,0.5753475355407579,1,55005.179749430754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.31386138613861386,0.009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,29869.0,-1.429659731424232,1,1.4621309707452943,4.35587631199047,0.8354199608102828,0,2.900287021241731,-1.0811282735740413,0.2851485148514851,2.882414505548836,-0.4539110814048755,0.3207920792079208,1.4621309707452943,1.5337580212928787,0.07128712871287128,0.94162040115008,,0.1691918085890743,-1.3411192905781892,-0.7112550773511699,1.5337580212928787,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0019801980198019802,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,50721.0,,0,-0.6029087394237289,-5.152116728437332,0.633242691197176,1,-0.7787995328172614,1.7049769451466703,0.2851485148514851,4.201081985042718,0.1378851951043031,0.12079207920792079,-0.6029087394237289,-0.9818223692718706,0.07128712871287128,0.0292140915205452,1.0193748094083364,3.72056927840884,-0.0796457418301415,0.5813034882544961,-0.9818223692718706,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.1712871287128713,2100.0,1.0114589808361276,0,-0.8684736982130625,-1.6177173375878264,0.144185526487875,1,-1.4095077382894128,-2.757793339896081,0.18118811881188118,1.4540587115861372,0.7673604390739001,0.10693069306930693,-0.8684736982130625,-0.7720245152446694,0.08811881188118811,0.2896084642577692,1.6256329468213775,-0.7257348129625734,0.9014178491167238,2.563074764158878,-0.7720245152446694,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
,0.31386138613861386,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01881188118811881,60201.0,,0,1.9237179710396748,4.429090910298003,0.9533494731474876,0,3.737187579538276,0.9866319758164128,0.2851485148514851,0.7448952492109817,-0.0643964619381209,0.3207920792079208,1.9237179710396748,2.0468611161145427,0.061386138613861385,0.8072108678051533,-0.3499107321239085,0.667450484984335,-0.299228241786589,2.951576182189874,2.0468611161145427,1,50245.124261131954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0019801980198019802,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.007920792079207921,11499.0,,0,-0.6006383126936574,-3.376014116316429,0.5154299592619378,1,-1.1011820938479864,2.471922425121405,0.18118811881188118,2.731807499387253,0.5745200134426028,0.1198019801980198,-0.6006383126936574,0.1257085633532086,0.07920792079207921,0.3730038144081502,-0.3997261313449142,2.226057185945436,0.0325111994300567,8.194320822639863,0.1257085633532086,1,51175.13605408556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0049504950495049506,0.5128712871287129,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.37524752475247525,0.0009900990099009901,0.00891089108910891,18272.0,,0,0.3020768829496563,0.515457133579412,,0,1.0688628488331011,-2.5028710652422257,0.18118811881188118,-0.1139309538457173,-1.2644228037306464,0.10693069306930693,0.3020768829496563,-0.6758610688754207,0.07821782178217822,0.58307689524294,,-0.1710545585238529,0.4512788725091158,,-0.6758610688754207,0,45114.417880701134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
